order,id,date,time,title,url,visitCount,typedCount,transition
27672,777,05/09/2026,01:00:00,Scale record 777,https://scale2.historyout-qa.invalid/page/777?campaign=x#note,3,0,link
27673,775,05/09/2026,01:00:00,Scale record 775,https://scale0.historyout-qa.invalid/page/775?campaign=x#note,3,0,link
27674,776,05/09/2026,01:00:00,Scale record 776,https://scale1.historyout-qa.invalid/page/776?campaign=x#note,3,0,link
27675,774,05/09/2026,01:00:00,Scale record 774,https://scale4.historyout-qa.invalid/page/774?campaign=x#note,3,0,link
27676,775,05/09/2026,01:00:00,Scale record 775,https://scale0.historyout-qa.invalid/page/775?campaign=x#note,3,0,link
27677,773,05/09/2026,01:00:00,Scale record 773,https://scale3.historyout-qa.invalid/page/773?campaign=x#note,3,0,link
27678,774,05/09/2026,01:00:00,Scale record 774,https://scale4.historyout-qa.invalid/page/774?campaign=x#note,3,0,link
27679,772,05/09/2026,01:00:00,Scale record 772,https://scale2.historyout-qa.invalid/page/772?campaign=x#note,3,0,link
27680,773,05/09/2026,01:00:00,Scale record 773,https://scale3.historyout-qa.invalid/page/773?campaign=x#note,3,0,link
27681,774,05/09/2026,01:00:00,Scale record 774,https://scale4.historyout-qa.invalid/page/774?campaign=x#note,3,0,link
27682,771,05/09/2026,01:00:00,Scale record 771,https://scale1.historyout-qa.invalid/page/771?campaign=x#note,3,0,link
27683,772,05/09/2026,01:00:00,Scale record 772,https://scale2.historyout-qa.invalid/page/772?campaign=x#note,3,0,link
27684,773,05/09/2026,01:00:00,Scale record 773,https://scale3.historyout-qa.invalid/page/773?campaign=x#note,3,0,link
27685,770,05/09/2026,01:00:00,Scale record 770,https://scale0.historyout-qa.invalid/page/770?campaign=x#note,3,0,link
27686,771,05/09/2026,01:00:00,Scale record 771,https://scale1.historyout-qa.invalid/page/771?campaign=x#note,3,0,link
27687,772,05/09/2026,01:00:00,Scale record 772,https://scale2.historyout-qa.invalid/page/772?campaign=x#note,3,0,link
27688,770,05/09/2026,01:00:00,Scale record 770,https://scale0.historyout-qa.invalid/page/770?campaign=x#note,3,0,link
27689,771,05/09/2026,01:00:00,Scale record 771,https://scale1.historyout-qa.invalid/page/771?campaign=x#note,3,0,link
27690,769,05/09/2026,01:00:00,Scale record 769,https://scale4.historyout-qa.invalid/page/769?campaign=x#note,3,0,link
27691,770,05/09/2026,01:00:00,Scale record 770,https://scale0.historyout-qa.invalid/page/770?campaign=x#note,3,0,link
27692,768,05/09/2026,01:00:00,Scale record 768,https://scale3.historyout-qa.invalid/page/768?campaign=x#note,3,0,link
27693,769,05/09/2026,01:00:00,Scale record 769,https://scale4.historyout-qa.invalid/page/769?campaign=x#note,3,0,link
27694,767,05/09/2026,01:00:00,Scale record 767,https://scale2.historyout-qa.invalid/page/767?campaign=x#note,3,0,link
27695,768,05/09/2026,01:00:00,Scale record 768,https://scale3.historyout-qa.invalid/page/768?campaign=x#note,3,0,link
27696,769,05/09/2026,01:00:00,Scale record 769,https://scale4.historyout-qa.invalid/page/769?campaign=x#note,3,0,link
27697,766,05/09/2026,01:00:00,Scale record 766,https://scale1.historyout-qa.invalid/page/766?campaign=x#note,3,0,link
27698,767,05/09/2026,01:00:00,Scale record 767,https://scale2.historyout-qa.invalid/page/767?campaign=x#note,3,0,link
27699,768,05/09/2026,01:00:00,Scale record 768,https://scale3.historyout-qa.invalid/page/768?campaign=x#note,3,0,link
27700,765,05/09/2026,01:00:00,Scale record 765,https://scale0.historyout-qa.invalid/page/765?campaign=x#note,3,0,link
27701,766,05/09/2026,01:00:00,Scale record 766,https://scale1.historyout-qa.invalid/page/766?campaign=x#note,3,0,link
27702,767,05/09/2026,01:00:00,Scale record 767,https://scale2.historyout-qa.invalid/page/767?campaign=x#note,3,0,link
27703,765,05/09/2026,01:00:00,Scale record 765,https://scale0.historyout-qa.invalid/page/765?campaign=x#note,3,0,link
27704,766,05/09/2026,01:00:00,Scale record 766,https://scale1.historyout-qa.invalid/page/766?campaign=x#note,3,0,link
27705,764,05/09/2026,01:00:00,Scale record 764,https://scale4.historyout-qa.invalid/page/764?campaign=x#note,3,0,link
27706,765,05/09/2026,01:00:00,Scale record 765,https://scale0.historyout-qa.invalid/page/765?campaign=x#note,3,0,link
27707,763,05/09/2026,01:00:00,Scale record 763,https://scale3.historyout-qa.invalid/page/763?campaign=x#note,3,0,link
27708,764,05/09/2026,01:00:00,Scale record 764,https://scale4.historyout-qa.invalid/page/764?campaign=x#note,3,0,link
27709,762,05/09/2026,01:00:00,Scale record 762,https://scale2.historyout-qa.invalid/page/762?campaign=x#note,3,0,link
27710,763,05/09/2026,01:00:00,Scale record 763,https://scale3.historyout-qa.invalid/page/763?campaign=x#note,3,0,link
27711,764,05/09/2026,01:00:00,Scale record 764,https://scale4.historyout-qa.invalid/page/764?campaign=x#note,3,0,link
27712,761,05/09/2026,01:00:00,Scale record 761,https://scale1.historyout-qa.invalid/page/761?campaign=x#note,3,0,link
27713,762,05/09/2026,01:00:00,Scale record 762,https://scale2.historyout-qa.invalid/page/762?campaign=x#note,3,0,link
27714,763,05/09/2026,01:00:00,Scale record 763,https://scale3.historyout-qa.invalid/page/763?campaign=x#note,3,0,link
27715,760,05/09/2026,01:00:00,Scale record 760,https://scale0.historyout-qa.invalid/page/760?campaign=x#note,3,0,link
27716,761,05/09/2026,01:00:00,Scale record 761,https://scale1.historyout-qa.invalid/page/761?campaign=x#note,3,0,link
27717,762,05/09/2026,01:00:00,Scale record 762,https://scale2.historyout-qa.invalid/page/762?campaign=x#note,3,0,link
27718,760,05/09/2026,01:00:00,Scale record 760,https://scale0.historyout-qa.invalid/page/760?campaign=x#note,3,0,link
27719,761,05/09/2026,01:00:00,Scale record 761,https://scale1.historyout-qa.invalid/page/761?campaign=x#note,3,0,link
27720,759,05/09/2026,01:00:00,Scale record 759,https://scale4.historyout-qa.invalid/page/759?campaign=x#note,3,0,link
27721,760,05/09/2026,01:00:00,Scale record 760,https://scale0.historyout-qa.invalid/page/760?campaign=x#note,3,0,link
27722,758,05/09/2026,01:00:00,Scale record 758,https://scale3.historyout-qa.invalid/page/758?campaign=x#note,3,0,link
27723,759,05/09/2026,01:00:00,Scale record 759,https://scale4.historyout-qa.invalid/page/759?campaign=x#note,3,0,link
27724,757,05/09/2026,01:00:00,Scale record 757,https://scale2.historyout-qa.invalid/page/757?campaign=x#note,3,0,link
27725,758,05/09/2026,01:00:00,Scale record 758,https://scale3.historyout-qa.invalid/page/758?campaign=x#note,3,0,link
27726,759,05/09/2026,01:00:00,Scale record 759,https://scale4.historyout-qa.invalid/page/759?campaign=x#note,3,0,link
27727,756,05/09/2026,01:00:00,Scale record 756,https://scale1.historyout-qa.invalid/page/756?campaign=x#note,3,0,link
27728,757,05/09/2026,01:00:00,Scale record 757,https://scale2.historyout-qa.invalid/page/757?campaign=x#note,3,0,link
27729,758,05/09/2026,01:00:00,Scale record 758,https://scale3.historyout-qa.invalid/page/758?campaign=x#note,3,0,link
27730,755,05/09/2026,01:00:00,Scale record 755,https://scale0.historyout-qa.invalid/page/755?campaign=x#note,3,0,link
27731,756,05/09/2026,01:00:00,Scale record 756,https://scale1.historyout-qa.invalid/page/756?campaign=x#note,3,0,link
27732,757,05/09/2026,01:00:00,Scale record 757,https://scale2.historyout-qa.invalid/page/757?campaign=x#note,3,0,link
27733,755,05/09/2026,01:00:00,Scale record 755,https://scale0.historyout-qa.invalid/page/755?campaign=x#note,3,0,link
27734,756,05/09/2026,01:00:00,Scale record 756,https://scale1.historyout-qa.invalid/page/756?campaign=x#note,3,0,link
27735,754,05/09/2026,01:00:00,Scale record 754,https://scale4.historyout-qa.invalid/page/754?campaign=x#note,3,0,link
27736,755,05/09/2026,01:00:00,Scale record 755,https://scale0.historyout-qa.invalid/page/755?campaign=x#note,3,0,link
27737,753,05/09/2026,01:00:00,Scale record 753,https://scale3.historyout-qa.invalid/page/753?campaign=x#note,3,0,link
27738,754,05/09/2026,01:00:00,Scale record 754,https://scale4.historyout-qa.invalid/page/754?campaign=x#note,3,0,link
27739,752,05/09/2026,01:00:00,Scale record 752,https://scale2.historyout-qa.invalid/page/752?campaign=x#note,3,0,link
27740,753,05/09/2026,01:00:00,Scale record 753,https://scale3.historyout-qa.invalid/page/753?campaign=x#note,3,0,link
27741,754,05/09/2026,01:00:00,Scale record 754,https://scale4.historyout-qa.invalid/page/754?campaign=x#note,3,0,link
27742,751,05/09/2026,01:00:00,Scale record 751,https://scale1.historyout-qa.invalid/page/751?campaign=x#note,3,0,link
27743,752,05/09/2026,01:00:00,Scale record 752,https://scale2.historyout-qa.invalid/page/752?campaign=x#note,3,0,link
27744,753,05/09/2026,01:00:00,Scale record 753,https://scale3.historyout-qa.invalid/page/753?campaign=x#note,3,0,link
27745,750,05/09/2026,01:00:00,Scale record 750,https://scale0.historyout-qa.invalid/page/750?campaign=x#note,3,0,link
27746,751,05/09/2026,01:00:00,Scale record 751,https://scale1.historyout-qa.invalid/page/751?campaign=x#note,3,0,link
27747,752,05/09/2026,01:00:00,Scale record 752,https://scale2.historyout-qa.invalid/page/752?campaign=x#note,3,0,link
27748,750,05/09/2026,01:00:00,Scale record 750,https://scale0.historyout-qa.invalid/page/750?campaign=x#note,3,0,link
27749,751,05/09/2026,01:00:00,Scale record 751,https://scale1.historyout-qa.invalid/page/751?campaign=x#note,3,0,link
27750,749,05/09/2026,01:00:00,Scale record 749,https://scale4.historyout-qa.invalid/page/749?campaign=x#note,3,0,link
27751,750,05/09/2026,01:00:00,Scale record 750,https://scale0.historyout-qa.invalid/page/750?campaign=x#note,3,0,link
27752,748,05/09/2026,01:00:00,Scale record 748,https://scale3.historyout-qa.invalid/page/748?campaign=x#note,3,0,link
27753,749,05/09/2026,01:00:00,Scale record 749,https://scale4.historyout-qa.invalid/page/749?campaign=x#note,3,0,link
27754,747,05/09/2026,01:00:00,Scale record 747,https://scale2.historyout-qa.invalid/page/747?campaign=x#note,3,0,link
27755,748,05/09/2026,01:00:00,Scale record 748,https://scale3.historyout-qa.invalid/page/748?campaign=x#note,3,0,link
27756,749,05/09/2026,01:00:00,Scale record 749,https://scale4.historyout-qa.invalid/page/749?campaign=x#note,3,0,link
27757,746,05/09/2026,01:00:00,Scale record 746,https://scale1.historyout-qa.invalid/page/746?campaign=x#note,3,0,link
27758,747,05/09/2026,01:00:00,Scale record 747,https://scale2.historyout-qa.invalid/page/747?campaign=x#note,3,0,link
27759,748,05/09/2026,01:00:00,Scale record 748,https://scale3.historyout-qa.invalid/page/748?campaign=x#note,3,0,link
27760,745,05/09/2026,01:00:00,Scale record 745,https://scale0.historyout-qa.invalid/page/745?campaign=x#note,3,0,link
27761,746,05/09/2026,01:00:00,Scale record 746,https://scale1.historyout-qa.invalid/page/746?campaign=x#note,3,0,link
27762,747,05/09/2026,01:00:00,Scale record 747,https://scale2.historyout-qa.invalid/page/747?campaign=x#note,3,0,link
27763,745,05/09/2026,01:00:00,Scale record 745,https://scale0.historyout-qa.invalid/page/745?campaign=x#note,3,0,link
27764,746,05/09/2026,01:00:00,Scale record 746,https://scale1.historyout-qa.invalid/page/746?campaign=x#note,3,0,link
27765,744,05/09/2026,01:00:00,Scale record 744,https://scale4.historyout-qa.invalid/page/744?campaign=x#note,3,0,link
27766,745,05/09/2026,01:00:00,Scale record 745,https://scale0.historyout-qa.invalid/page/745?campaign=x#note,3,0,link
27767,743,05/09/2026,01:00:00,Scale record 743,https://scale3.historyout-qa.invalid/page/743?campaign=x#note,3,0,link
27768,744,05/09/2026,01:00:00,Scale record 744,https://scale4.historyout-qa.invalid/page/744?campaign=x#note,3,0,link
27769,742,05/09/2026,01:00:00,Scale record 742,https://scale2.historyout-qa.invalid/page/742?campaign=x#note,3,0,link
27770,743,05/09/2026,01:00:00,Scale record 743,https://scale3.historyout-qa.invalid/page/743?campaign=x#note,3,0,link
27771,744,05/09/2026,01:00:00,Scale record 744,https://scale4.historyout-qa.invalid/page/744?campaign=x#note,3,0,link
27772,741,05/09/2026,01:00:00,Scale record 741,https://scale1.historyout-qa.invalid/page/741?campaign=x#note,3,0,link
27773,742,05/09/2026,01:00:00,Scale record 742,https://scale2.historyout-qa.invalid/page/742?campaign=x#note,3,0,link
27774,743,05/09/2026,01:00:00,Scale record 743,https://scale3.historyout-qa.invalid/page/743?campaign=x#note,3,0,link
27775,740,05/09/2026,01:00:00,Scale record 740,https://scale0.historyout-qa.invalid/page/740?campaign=x#note,3,0,link
27776,741,05/09/2026,01:00:00,Scale record 741,https://scale1.historyout-qa.invalid/page/741?campaign=x#note,3,0,link
27777,742,05/09/2026,01:00:00,Scale record 742,https://scale2.historyout-qa.invalid/page/742?campaign=x#note,3,0,link
27778,740,05/09/2026,01:00:00,Scale record 740,https://scale0.historyout-qa.invalid/page/740?campaign=x#note,3,0,link
27779,741,05/09/2026,01:00:00,Scale record 741,https://scale1.historyout-qa.invalid/page/741?campaign=x#note,3,0,link
27780,739,05/09/2026,01:00:00,Scale record 739,https://scale4.historyout-qa.invalid/page/739?campaign=x#note,3,0,link
27781,740,05/09/2026,01:00:00,Scale record 740,https://scale0.historyout-qa.invalid/page/740?campaign=x#note,3,0,link
27782,738,05/09/2026,01:00:00,Scale record 738,https://scale3.historyout-qa.invalid/page/738?campaign=x#note,3,0,link
27783,739,05/09/2026,01:00:00,Scale record 739,https://scale4.historyout-qa.invalid/page/739?campaign=x#note,3,0,link
27784,737,05/09/2026,01:00:00,Scale record 737,https://scale2.historyout-qa.invalid/page/737?campaign=x#note,3,0,link
27785,738,05/09/2026,01:00:00,Scale record 738,https://scale3.historyout-qa.invalid/page/738?campaign=x#note,3,0,link
27786,739,05/09/2026,01:00:00,Scale record 739,https://scale4.historyout-qa.invalid/page/739?campaign=x#note,3,0,link
27787,736,05/09/2026,01:00:00,Scale record 736,https://scale1.historyout-qa.invalid/page/736?campaign=x#note,3,0,link
27788,737,05/09/2026,01:00:00,Scale record 737,https://scale2.historyout-qa.invalid/page/737?campaign=x#note,3,0,link
27789,738,05/09/2026,01:00:00,Scale record 738,https://scale3.historyout-qa.invalid/page/738?campaign=x#note,3,0,link
27790,735,05/09/2026,01:00:00,Scale record 735,https://scale0.historyout-qa.invalid/page/735?campaign=x#note,3,0,link
27791,736,05/09/2026,01:00:00,Scale record 736,https://scale1.historyout-qa.invalid/page/736?campaign=x#note,3,0,link
27792,737,05/09/2026,01:00:00,Scale record 737,https://scale2.historyout-qa.invalid/page/737?campaign=x#note,3,0,link
27793,735,05/09/2026,01:00:00,Scale record 735,https://scale0.historyout-qa.invalid/page/735?campaign=x#note,3,0,link
27794,736,05/09/2026,01:00:00,Scale record 736,https://scale1.historyout-qa.invalid/page/736?campaign=x#note,3,0,link
27795,734,05/09/2026,01:00:00,Scale record 734,https://scale4.historyout-qa.invalid/page/734?campaign=x#note,3,0,link
27796,735,05/09/2026,01:00:00,Scale record 735,https://scale0.historyout-qa.invalid/page/735?campaign=x#note,3,0,link
27797,733,05/09/2026,01:00:00,Scale record 733,https://scale3.historyout-qa.invalid/page/733?campaign=x#note,3,0,link
27798,734,05/09/2026,01:00:00,Scale record 734,https://scale4.historyout-qa.invalid/page/734?campaign=x#note,3,0,link
27799,732,05/09/2026,01:00:00,Scale record 732,https://scale2.historyout-qa.invalid/page/732?campaign=x#note,3,0,link
27800,733,05/09/2026,01:00:00,Scale record 733,https://scale3.historyout-qa.invalid/page/733?campaign=x#note,3,0,link
27801,734,05/09/2026,01:00:00,Scale record 734,https://scale4.historyout-qa.invalid/page/734?campaign=x#note,3,0,link
27802,731,05/09/2026,01:00:00,Scale record 731,https://scale1.historyout-qa.invalid/page/731?campaign=x#note,3,0,link
27803,732,05/09/2026,01:00:00,Scale record 732,https://scale2.historyout-qa.invalid/page/732?campaign=x#note,3,0,link
27804,733,05/09/2026,01:00:00,Scale record 733,https://scale3.historyout-qa.invalid/page/733?campaign=x#note,3,0,link
27805,730,05/09/2026,01:00:00,Scale record 730,https://scale0.historyout-qa.invalid/page/730?campaign=x#note,3,0,link
27806,731,05/09/2026,01:00:00,Scale record 731,https://scale1.historyout-qa.invalid/page/731?campaign=x#note,3,0,link
27807,732,05/09/2026,01:00:00,Scale record 732,https://scale2.historyout-qa.invalid/page/732?campaign=x#note,3,0,link
27808,730,05/09/2026,01:00:00,Scale record 730,https://scale0.historyout-qa.invalid/page/730?campaign=x#note,3,0,link
27809,731,05/09/2026,01:00:00,Scale record 731,https://scale1.historyout-qa.invalid/page/731?campaign=x#note,3,0,link
27810,729,05/09/2026,01:00:00,Scale record 729,https://scale4.historyout-qa.invalid/page/729?campaign=x#note,3,0,link
27811,730,05/09/2026,01:00:00,Scale record 730,https://scale0.historyout-qa.invalid/page/730?campaign=x#note,3,0,link
27812,728,05/09/2026,01:00:00,Scale record 728,https://scale3.historyout-qa.invalid/page/728?campaign=x#note,3,0,link
27813,729,05/09/2026,01:00:00,Scale record 729,https://scale4.historyout-qa.invalid/page/729?campaign=x#note,3,0,link
27814,727,05/09/2026,01:00:00,Scale record 727,https://scale2.historyout-qa.invalid/page/727?campaign=x#note,3,0,link
27815,728,05/09/2026,01:00:00,Scale record 728,https://scale3.historyout-qa.invalid/page/728?campaign=x#note,3,0,link
27816,729,05/09/2026,01:00:00,Scale record 729,https://scale4.historyout-qa.invalid/page/729?campaign=x#note,3,0,link
27817,726,05/09/2026,01:00:00,Scale record 726,https://scale1.historyout-qa.invalid/page/726?campaign=x#note,3,0,link
27818,727,05/09/2026,01:00:00,Scale record 727,https://scale2.historyout-qa.invalid/page/727?campaign=x#note,3,0,link
27819,728,05/09/2026,01:00:00,Scale record 728,https://scale3.historyout-qa.invalid/page/728?campaign=x#note,3,0,link
27820,725,05/09/2026,01:00:00,Scale record 725,https://scale0.historyout-qa.invalid/page/725?campaign=x#note,3,0,link
27821,726,05/09/2026,01:00:00,Scale record 726,https://scale1.historyout-qa.invalid/page/726?campaign=x#note,3,0,link
27822,727,05/09/2026,01:00:00,Scale record 727,https://scale2.historyout-qa.invalid/page/727?campaign=x#note,3,0,link
27823,725,05/09/2026,01:00:00,Scale record 725,https://scale0.historyout-qa.invalid/page/725?campaign=x#note,3,0,link
27824,726,05/09/2026,01:00:00,Scale record 726,https://scale1.historyout-qa.invalid/page/726?campaign=x#note,3,0,link
27825,724,05/09/2026,01:00:00,Scale record 724,https://scale4.historyout-qa.invalid/page/724?campaign=x#note,3,0,link
27826,725,05/09/2026,01:00:00,Scale record 725,https://scale0.historyout-qa.invalid/page/725?campaign=x#note,3,0,link
27827,723,05/09/2026,01:00:00,Scale record 723,https://scale3.historyout-qa.invalid/page/723?campaign=x#note,3,0,link
27828,724,05/09/2026,01:00:00,Scale record 724,https://scale4.historyout-qa.invalid/page/724?campaign=x#note,3,0,link
27829,722,05/09/2026,01:00:00,Scale record 722,https://scale2.historyout-qa.invalid/page/722?campaign=x#note,3,0,link
27830,723,05/09/2026,01:00:00,Scale record 723,https://scale3.historyout-qa.invalid/page/723?campaign=x#note,3,0,link
27831,724,05/09/2026,01:00:00,Scale record 724,https://scale4.historyout-qa.invalid/page/724?campaign=x#note,3,0,link
27832,721,05/09/2026,01:00:00,Scale record 721,https://scale1.historyout-qa.invalid/page/721?campaign=x#note,3,0,link
27833,722,05/09/2026,01:00:00,Scale record 722,https://scale2.historyout-qa.invalid/page/722?campaign=x#note,3,0,link
27834,723,05/09/2026,01:00:00,Scale record 723,https://scale3.historyout-qa.invalid/page/723?campaign=x#note,3,0,link
27835,720,05/09/2026,01:00:00,Scale record 720,https://scale0.historyout-qa.invalid/page/720?campaign=x#note,3,0,link
27836,721,05/09/2026,01:00:00,Scale record 721,https://scale1.historyout-qa.invalid/page/721?campaign=x#note,3,0,link
27837,722,05/09/2026,01:00:00,Scale record 722,https://scale2.historyout-qa.invalid/page/722?campaign=x#note,3,0,link
27838,720,05/09/2026,01:00:00,Scale record 720,https://scale0.historyout-qa.invalid/page/720?campaign=x#note,3,0,link
27839,721,05/09/2026,01:00:00,Scale record 721,https://scale1.historyout-qa.invalid/page/721?campaign=x#note,3,0,link
27840,719,05/09/2026,01:00:00,Scale record 719,https://scale4.historyout-qa.invalid/page/719?campaign=x#note,3,0,link
27841,720,05/09/2026,01:00:00,Scale record 720,https://scale0.historyout-qa.invalid/page/720?campaign=x#note,3,0,link
27842,718,05/09/2026,01:00:00,Scale record 718,https://scale3.historyout-qa.invalid/page/718?campaign=x#note,3,0,link
27843,719,05/09/2026,01:00:00,Scale record 719,https://scale4.historyout-qa.invalid/page/719?campaign=x#note,3,0,link
27844,717,05/09/2026,01:00:00,Scale record 717,https://scale2.historyout-qa.invalid/page/717?campaign=x#note,3,0,link
27845,718,05/09/2026,01:00:00,Scale record 718,https://scale3.historyout-qa.invalid/page/718?campaign=x#note,3,0,link
27846,719,05/09/2026,01:00:00,Scale record 719,https://scale4.historyout-qa.invalid/page/719?campaign=x#note,3,0,link
27847,716,05/09/2026,01:00:00,Scale record 716,https://scale1.historyout-qa.invalid/page/716?campaign=x#note,3,0,link
27848,717,05/09/2026,01:00:00,Scale record 717,https://scale2.historyout-qa.invalid/page/717?campaign=x#note,3,0,link
27849,718,05/09/2026,01:00:00,Scale record 718,https://scale3.historyout-qa.invalid/page/718?campaign=x#note,3,0,link
27850,715,05/09/2026,01:00:00,Scale record 715,https://scale0.historyout-qa.invalid/page/715?campaign=x#note,3,0,link
27851,716,05/09/2026,01:00:00,Scale record 716,https://scale1.historyout-qa.invalid/page/716?campaign=x#note,3,0,link
27852,717,05/09/2026,01:00:00,Scale record 717,https://scale2.historyout-qa.invalid/page/717?campaign=x#note,3,0,link
27853,715,05/09/2026,01:00:00,Scale record 715,https://scale0.historyout-qa.invalid/page/715?campaign=x#note,3,0,link
27854,716,05/09/2026,01:00:00,Scale record 716,https://scale1.historyout-qa.invalid/page/716?campaign=x#note,3,0,link
27855,714,05/09/2026,01:00:00,Scale record 714,https://scale4.historyout-qa.invalid/page/714?campaign=x#note,3,0,link
27856,715,05/09/2026,01:00:00,Scale record 715,https://scale0.historyout-qa.invalid/page/715?campaign=x#note,3,0,link
27857,713,05/09/2026,01:00:00,Scale record 713,https://scale3.historyout-qa.invalid/page/713?campaign=x#note,3,0,link
27858,714,05/09/2026,01:00:00,Scale record 714,https://scale4.historyout-qa.invalid/page/714?campaign=x#note,3,0,link
27859,712,05/09/2026,01:00:00,Scale record 712,https://scale2.historyout-qa.invalid/page/712?campaign=x#note,3,0,link
27860,713,05/09/2026,01:00:00,Scale record 713,https://scale3.historyout-qa.invalid/page/713?campaign=x#note,3,0,link
27861,714,05/09/2026,01:00:00,Scale record 714,https://scale4.historyout-qa.invalid/page/714?campaign=x#note,3,0,link
27862,711,05/09/2026,01:00:00,Scale record 711,https://scale1.historyout-qa.invalid/page/711?campaign=x#note,3,0,link
27863,712,05/09/2026,01:00:00,Scale record 712,https://scale2.historyout-qa.invalid/page/712?campaign=x#note,3,0,link
27864,713,05/09/2026,01:00:00,Scale record 713,https://scale3.historyout-qa.invalid/page/713?campaign=x#note,3,0,link
27865,710,05/09/2026,01:00:00,Scale record 710,https://scale0.historyout-qa.invalid/page/710?campaign=x#note,3,0,link
27866,711,05/09/2026,01:00:00,Scale record 711,https://scale1.historyout-qa.invalid/page/711?campaign=x#note,3,0,link
27867,712,05/09/2026,01:00:00,Scale record 712,https://scale2.historyout-qa.invalid/page/712?campaign=x#note,3,0,link
27868,710,05/09/2026,01:00:00,Scale record 710,https://scale0.historyout-qa.invalid/page/710?campaign=x#note,3,0,link
27869,711,05/09/2026,01:00:00,Scale record 711,https://scale1.historyout-qa.invalid/page/711?campaign=x#note,3,0,link
27870,709,05/09/2026,01:00:00,Scale record 709,https://scale4.historyout-qa.invalid/page/709?campaign=x#note,3,0,link
27871,710,05/09/2026,01:00:00,Scale record 710,https://scale0.historyout-qa.invalid/page/710?campaign=x#note,3,0,link
27872,708,05/09/2026,01:00:00,Scale record 708,https://scale3.historyout-qa.invalid/page/708?campaign=x#note,3,0,link
27873,709,05/09/2026,01:00:00,Scale record 709,https://scale4.historyout-qa.invalid/page/709?campaign=x#note,3,0,link
27874,707,05/09/2026,01:00:00,Scale record 707,https://scale2.historyout-qa.invalid/page/707?campaign=x#note,3,0,link
27875,708,05/09/2026,01:00:00,Scale record 708,https://scale3.historyout-qa.invalid/page/708?campaign=x#note,3,0,link
27876,709,05/09/2026,01:00:00,Scale record 709,https://scale4.historyout-qa.invalid/page/709?campaign=x#note,3,0,link
27877,706,05/09/2026,01:00:00,Scale record 706,https://scale1.historyout-qa.invalid/page/706?campaign=x#note,3,0,link
27878,707,05/09/2026,01:00:00,Scale record 707,https://scale2.historyout-qa.invalid/page/707?campaign=x#note,3,0,link
27879,708,05/09/2026,01:00:00,Scale record 708,https://scale3.historyout-qa.invalid/page/708?campaign=x#note,3,0,link
27880,705,05/09/2026,01:00:00,Scale record 705,https://scale0.historyout-qa.invalid/page/705?campaign=x#note,3,0,link
27881,706,05/09/2026,01:00:00,Scale record 706,https://scale1.historyout-qa.invalid/page/706?campaign=x#note,3,0,link
27882,707,05/09/2026,01:00:00,Scale record 707,https://scale2.historyout-qa.invalid/page/707?campaign=x#note,3,0,link
27883,705,05/09/2026,01:00:00,Scale record 705,https://scale0.historyout-qa.invalid/page/705?campaign=x#note,3,0,link
27884,706,05/09/2026,01:00:00,Scale record 706,https://scale1.historyout-qa.invalid/page/706?campaign=x#note,3,0,link
27885,704,05/09/2026,01:00:00,Scale record 704,https://scale4.historyout-qa.invalid/page/704?campaign=x#note,3,0,link
27886,705,05/09/2026,01:00:00,Scale record 705,https://scale0.historyout-qa.invalid/page/705?campaign=x#note,3,0,link
27887,703,05/09/2026,01:00:00,Scale record 703,https://scale3.historyout-qa.invalid/page/703?campaign=x#note,3,0,link
27888,704,05/09/2026,01:00:00,Scale record 704,https://scale4.historyout-qa.invalid/page/704?campaign=x#note,3,0,link
27889,702,05/09/2026,01:00:00,Scale record 702,https://scale2.historyout-qa.invalid/page/702?campaign=x#note,3,0,link
27890,703,05/09/2026,01:00:00,Scale record 703,https://scale3.historyout-qa.invalid/page/703?campaign=x#note,3,0,link
27891,704,05/09/2026,01:00:00,Scale record 704,https://scale4.historyout-qa.invalid/page/704?campaign=x#note,3,0,link
27892,701,05/09/2026,01:00:00,Scale record 701,https://scale1.historyout-qa.invalid/page/701?campaign=x#note,3,0,link
27893,702,05/09/2026,01:00:00,Scale record 702,https://scale2.historyout-qa.invalid/page/702?campaign=x#note,3,0,link
27894,703,05/09/2026,01:00:00,Scale record 703,https://scale3.historyout-qa.invalid/page/703?campaign=x#note,3,0,link
27895,700,05/09/2026,01:00:00,Scale record 700,https://scale0.historyout-qa.invalid/page/700?campaign=x#note,3,0,link
27896,701,05/09/2026,01:00:00,Scale record 701,https://scale1.historyout-qa.invalid/page/701?campaign=x#note,3,0,link
27897,702,05/09/2026,01:00:00,Scale record 702,https://scale2.historyout-qa.invalid/page/702?campaign=x#note,3,0,link
27898,700,05/09/2026,01:00:00,Scale record 700,https://scale0.historyout-qa.invalid/page/700?campaign=x#note,3,0,link
27899,701,05/09/2026,01:00:00,Scale record 701,https://scale1.historyout-qa.invalid/page/701?campaign=x#note,3,0,link
27900,699,05/09/2026,01:00:00,Scale record 699,https://scale4.historyout-qa.invalid/page/699?campaign=x#note,3,0,link
27901,700,05/09/2026,01:00:00,Scale record 700,https://scale0.historyout-qa.invalid/page/700?campaign=x#note,3,0,link
27902,698,05/09/2026,01:00:00,Scale record 698,https://scale3.historyout-qa.invalid/page/698?campaign=x#note,3,0,link
27903,699,05/09/2026,01:00:00,Scale record 699,https://scale4.historyout-qa.invalid/page/699?campaign=x#note,3,0,link
